标题,位置,房屋类型,面积,单价,总价,介绍,网址
振宁花园 2室2厅 南,振宁花园 白沙星光,2室2厅,78平米,"6,154元/平",48万,南精装中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105116483567.html
白沙大道 大三房 锦绣江南北区 诚心出售 可以看房,锦绣江南 白沙星光,3室2厅,128平米,"5,625元/平",72万,南 北其他低楼层(共7层) ,https://nn.lianjia.com/ershoufang/105116263253.html
这套房子精装修，朝南户型，房子保养好，拎包入住,南宁恒大城 经开区,2室2厅,76平米,"8,158元/平",62万,南其他高楼层(共31层) ,https://nn.lianjia.com/ershoufang/105116166647.html
蓝鲸世界附 近地铁口精装4房 朝南无遮挡,恒大翡翠华庭 经开区,4室1厅,148平米,"8,784元/平",130万,南 北其他中楼层(共42层) ,https://nn.lianjia.com/ershoufang/105116712762.html
玖珑府精装5房双阳台通透户型 小区优质房 看房方便,龙光玖珑府 经开区,5室2厅,129平米,"10,311元/平",133万,南 北精装高楼层(共40层) ,https://nn.lianjia.com/ershoufang/105116183899.html
绿地精品户型，朝南视野无遮挡，开发商精装，拎包入住,绿地新里•璞悦公馆 沙井,4室2厅,117.4平米,"7,454元/平",87.5万,东南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105117021330.html
新希望锦官城精装四房保养好地铁口物业,新希望锦官城 经开区,4室1厅,118平米,"11,187元/平",132万,南 北精装中楼层(共35层) ,https://nn.lianjia.com/ershoufang/105116978481.html
江南新希望锦官城 高楼层4房2卫 南北阳台 基本未入住,新希望锦官城 经开区,4室2厅,129平米,"10,311元/平",133万,南 北精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105117001603.html
华南城商圈 红本在手 户型端正 产权清晰 交通便利,江南華府 沙井,4室2厅,139平米,"7,195元/平",100万,南 北精装中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105116903047.html
经开区恒大  地铁口 重新装 小三房,南宁恒大城 经开区,3室2厅,92.64平米,"8,096元/平",75万,南其他高楼层(共41层) ,https://nn.lianjia.com/ershoufang/105117218925.html
华润置地江南440平米三层复式楼中楼，自用花园,华润置地江南中心 五一路,5室2厅,113平米,"19,470元/平",220万,南精装低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105117132276.html
荣和新城B区  小区绿化高 环境优美 宜居,荣和新城B区 白沙星光,3室2厅,98平米,"6,633元/平",65万,东南其他中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105104372822.html
荣和新城 小户型 一房一厅 出租自住都好,荣和新城A区 白沙星光,1室1厅,48.5平米,"8,866元/平",43万,东南其他中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105107124094.html
地铁二号线  红本在手  带装修 交通便利 业主诚心出售,玫瑰园住宅楼 经开区,2室2厅,73.26平米,"6,553元/平",48万,南简装中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105108054575.html
5号线地铁口，高扩展，精装出售,西建冠城世家 五一路,5室2厅,125.7平米,"9,706元/平",122万,东南简装中楼层(共45层) ,https://nn.lianjia.com/ershoufang/105109909246.html
全新精装修4房 通风采光好 业主工作调动要另外置业,中旭•中央城 经开区,4室2厅,118.5平米,"10,929元/平",129.5万,南 北其他高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105109984310.html
奥园毛坯楼中楼 可任意装修 大露台 证件齐全随时过户,南宁奥园北京组团 经开区,4室2厅,177平米,"4,577元/平",81万,南简装高楼层(共6层) ,https://nn.lianjia.com/ershoufang/105112595502.html
双地铁口，精装3房，保养新，采光好，南北对流,汇东星城 经开区,3室2厅,89平米,"7,753元/平",69万,南精装高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105112835078.html
房子没有抵押 过户快 精装四房 交通便利,碧园南城故事 经开区,4室2厅,133平米,"5,940元/平",79万,北精装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105112868279.html
江南大道骋望珺玺精装三房，装修保养好，阳台可看江,骋望珺玺 五一路,3室2厅,110平米,"10,000元/平",110万,西其他中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105110859948.html
洋房精装四房，装修保养好，户型方正,融晟公園大地A区 五一路,4室2厅,112平米,"8,036元/平",90万,南 北其他高楼层(共25层) ,https://nn.lianjia.com/ershoufang/105112983198.html
精装洋房三房，户型方正，装修保养新,融晟公園大地B区 五一路,3室2厅,102.96平米,"7,382元/平",76万,南 北其他中楼层(共6层) ,https://nn.lianjia.com/ershoufang/105113434345.html
一梯两户，户型方正，南北通透，通风采光好，交通..,江南新兴苑 五一路,2室2厅,78.26平米,"7,795元/平",61万,南 北简装高楼层(共6层) ,https://nn.lianjia.com/ershoufang/105113290395.html
精装一房，户型方正 采光充足 地铁口 配套完善,金康天和时代 白沙星光,1室0厅,46.17平米,"6,931元/平",32万,南精装中楼层(共23层) ,https://nn.lianjia.com/ershoufang/105113857443.html
南宁供电局2房  楼下江南万达地铁口 得房率高 总价低,南宁供电局亭洪生活区 白沙星光,2室1厅,61平米,"7,869元/平",48万,南简装高楼层(共8层) ,https://nn.lianjia.com/ershoufang/105114163457.html
舒适小区 绿化好 户型方正 读书方便 交通便利,振宁花园 白沙星光,2室2厅,84.13平米,"7,727元/平",65万,南其他中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105114289002.html
江南万达，2号线地铁口，电梯高层,中茵丽景星城 白沙星光,3室1厅,115平米,"7,740元/平",89万,南 北简装中楼层(共25层) ,https://nn.lianjia.com/ershoufang/105115779572.html
江南万达旁 地铁口 中高层精装3房2卫 朝南户型采光好,中茵丽景星城 白沙星光,3室2厅,111.78平米,"8,141元/平",91万,南 北精装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115784126.html
江南万达，2号线地铁口，淡村菜市 ，电梯房,荣耀江南 白沙星光,3室1厅,85平米,"12,942元/平",110万,南 北精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115806665.html
轨道御水雅居  毛坯2房2厅 已满二  房产证在手 近地铁,轨道御水雅居 白沙星光,2室2厅,72.47平米,"12,695元/平",92万,南 北毛坯低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114266938.html
两房有花园，可以开门做小商铺，价格不贵,南宁奥园北京组团 经开区,2室1厅,79平米,"5,697元/平",45万,南简装低楼层(共6层) ,https://nn.lianjia.com/ershoufang/105114743252.html
邕江边 云星钱隆江南三房  有一个产权车位,云星钱隆江南 白沙星光,4室2厅,118平米,"8,729元/平",103万,南其他低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105114780057.html
满五家庭名下没有其他住宅  精装修  近地铁口金碧物业,恒大翡翠华庭 经开区,3室1厅,120平米,"8,750元/平",105万,南其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115062966.html
江边精装四房，小区环境好，房子装修保养新,骋望珺玺 五一路,4室2厅,103平米,"8,641元/平",89万,北其他低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115353911.html
房子户型方正 通风采光好 电梯高层 出行生活方便,乾胤景苑 白沙星光,1室1厅,42平米,"9,286元/平",39万,南精装低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105114903441.html
广汇名都毛坯四房 南北朝向 户型方正 视野无遮挡,广汇名都 白沙星光,4室2厅,123.29平米,"7,584元/平",93.5万,南 北毛坯中楼层(共25层) ,https://nn.lianjia.com/ershoufang/105115288736.html
此房満五唯一，南北通风，采光好，视野开阔,骋望珺玺 五一路,3室2厅,110平米,"8,137元/平",89.5万,东 东南精装低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105113134875.html
江南万达广场单间户型地铁口成熟商圈,万达广场 白沙星光,1室0厅,54平米,"7,408元/平",40万,南其他低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114648958.html
星光大道 地铁口 生活配套齐全便利 中间楼层,荣宝华商城 白沙星光,3室1厅,91平米,"5,495元/平",50万,南 北其他中楼层(共6层) ,https://nn.lianjia.com/ershoufang/105114530985.html
江南万达 毛坯4房2卫 总价低  小区新 物业好 近地铁口,万达华府B区 白沙星光,4室2厅,121平米,"12,645元/平",153万,南简装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114253160.html
房子采光通风好 视野开阔 户型方正 停车便利,五环星光小区 白沙星光,3室2厅,130平米,"9,231元/平",120万,南其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115455725.html
高楼层 采光充足 近地铁口 配套成熟,轨道御水雅居 白沙星光,2室2厅,87平米,"10,690元/平",93万,南毛坯高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115760732.html
地铁口 邕江边 高质量品牌小区 环境好,华润置地·西园悦府 白沙星光,3室2厅,113.4平米,"15,874元/平",180万,南其他高楼层(共45层) ,https://nn.lianjia.com/ershoufang/105115864869.html
地铁2号线龙光玖誉城 毛坯房出售 好楼层 交通出行方便,龙光玖誉城悦城 经开区,1室1厅,27.24平米,"6,976元/平",19万,东 东南毛坯高楼层(共19层) ,https://nn.lianjia.com/ershoufang/105116595879.html
丽景星城三房 配套万达商圈 近地铁口 近淡村 满五年,中茵丽景星城 白沙星光,3室2厅,110平米,"10,000元/平",110万,南简装低楼层(共25层) ,https://nn.lianjia.com/ershoufang/105116841452.html
5号线地铁口 丽江花园3房出售 带杂物房楼层好,丽江花园 五一路,3室2厅,107平米,"6,356元/平",68万,南简装中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105116833149.html
公园旁 地铁口接地一楼 总价低,江南新兴苑 五一路,1室1厅,39.2平米,"7,143元/平",28万,南 北简装低楼层(共6层) ,https://nn.lianjia.com/ershoufang/105116428653.html
五一立交地铁口精装两房，东南朝向，阳台大,富宁新兴苑 五一路,2室2厅,82平米,"6,830元/平",56万,东南其他中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105116267973.html
三元小区2房，地铁口精装两房，采光视野好，方便看房,三元小区 五一路,2室1厅,67平米,"7,314元/平",49万,南简装高楼层(共8层) ,https://nn.lianjia.com/ershoufang/105116415977.html
森林假日 优雅小区 朝南 得房率1OO% 有车位,森林假日 经开区,4室2厅,98.47平米,"8,633元/平",85万,南 北其他高楼层(共27层) ,https://nn.lianjia.com/ershoufang/105116286027.html
精装小3房，拎包入住，中间楼层,汇东星城 经开区,3室2厅,71平米,"8,310元/平",59万,南简装中楼层(共34层) ,https://nn.lianjia.com/ershoufang/105116464615.html
业主置换，出手精装2房，公交地铁出行方便,龙光普罗旺斯紫罗兰 经开区,2室1厅,82.96平米,"8,438元/平",70万,南其他中楼层(共17层) ,https://nn.lianjia.com/ershoufang/105113915781.html
二号线福建园站小单间   近万达商圈 交通方便,天路现代国度 白沙星光,1室1厅,31.02平米,"8,382元/平",26万,南简装中楼层(共25层) ,https://nn.lianjia.com/ershoufang/105116778281.html
隆源华府，3房.保养好，无欠款，随时交易,隆源华府 经开区,3室2厅,97.57平米,"8,815元/平",86万,南 北精装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105108292852.html
生活配套成熟 离菜市场近 离地铁口500米,长城苑 白沙星光,1室1厅,44平米,"7,500元/平",33万,南其他中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105107658892.html
五一立交地铁口精装三房，装修保养新，拎包入住,富宁新兴苑 五一路,3室2厅,89平米,"6,967元/平",62万,东南其他高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105116536001.html
云顶印象 4室2厅 南 北,云顶印象 经开区,4室2厅,145平米,"7,932元/平",115万,南 北精装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105117053042.html
江南成熟社区，毛坯房，楼层好朝南采光好业主诚心出售,中旭•中央城 经开区,3室2厅,91平米,"9,671元/平",88万,东南 南简装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105112883697.html
江南万达 亭洪路地铁口 星光大道 精装4房,万达华府C区 白沙星光,4室1厅,131平米,"16,031元/平",210万,南其他中楼层(共34层) ,https://nn.lianjia.com/ershoufang/105116517076.html
满五唯一欠款不多，设施配套齐全小两口住月供鸭梨不大,龙光普罗旺斯郁金香 经开区,1室1厅,47.69平米,"7,340元/平",35万,东其他低楼层(共16层) ,https://nn.lianjia.com/ershoufang/105112477453.html
视野开阔、采光充足、配套设施齐全，交通便利,万达华府C区 白沙星光,4室2厅,133平米,"13,534元/平",180万,南其他高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105114689527.html
英华侨旁 小区安静优雅 电梯3房 诚心出售,云星钱隆江南 白沙星光,3室2厅,90平米,"10,667元/平",96万,南 西南精装中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105109461063.html
地铁口，玫瑰园电梯3房，无贷款，产权清晰,玫瑰园007号 经开区,3室2厅,90.4平米,"8,850元/平",80万,南简装高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105108054714.html
江南万达商圈 华润品质现房 有证,华润置地江南中心 五一路,3室2厅,89平米,"11,012元/平",98万,南其他高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105117106008.html
星光大道 地铁口 楼中楼 带露台 近江南万达,天筑丽城 白沙星光,4室2厅,87平米,"8,046元/平",70万,南简装高楼层(共6层) ,https://nn.lianjia.com/ershoufang/105115189720.html
5号线毛坯房，新交房，产权清晰，诚心出售,西建冠城世家 五一路,3室1厅,85平米,"9,412元/平",80万,南毛坯低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105114339269.html
业主急卖换大房 价格可谈 看房方便,昀和·长凯9号 经开区,1室1厅,46平米,"8,479元/平",39万,东南其他低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105109916094.html
华润品质现房有证 阳台朝南 看房方便 配套齐全,华润置地江南中心 五一路,3室2厅,86平米,"11,628元/平",100万,东 东南 南毛坯中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116527563.html
云星钱隆江南 4房2卫 欧式精装风格 装修漂亮 小区新,云星钱隆江南 白沙星光,4室2厅,130.98平米,"9,773元/平",128万,南精装中楼层(共27层) ,https://nn.lianjia.com/ershoufang/105113671740.html
龙光普罗旺斯薰衣草 4室2厅 南,龙光普罗旺斯薰衣草 经开区,4室2厅,160平米,"6,875元/平",110万,南简装低楼层(共15层) ,https://nn.lianjia.com/ershoufang/105112894710.html
云星钱隆江南  4房  125平  业主诚心出售,云星钱隆江南 白沙星光,4室2厅,125平米,"10,000元/平",125万,北 南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105112362685.html
毛坯房  朝南朝小区 安静视野好  小区环境好,锦兰公馆 经开区,3室2厅,93.12平米,"7,518元/平",70万,南毛坯低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114095940.html
