标题,位置,房屋类型,面积,单价,总价,介绍,网址
地铁5号线 狮山公园 精装三房,荣和山水绿城B1组团 北湖南,3室2厅,79.52平米,"10,312元/平",82万,南精装中楼层(共34层) ,https://nn.lianjia.com/ershoufang/105112818273.html
嘉和城布洛可  4房2厅3卫 视野采光好  看房方便,布洛可三区 兴宁东,4室2厅,127平米,"7,481元/平",95万,南 北毛坯高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114010331.html
海普四季绿城，3房2厅2卫 格局采光好 楼间距宽,海普四季绿城 兴宁东,3室1厅,89.6平米,"8,706元/平",78万,东南 南简装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105113127730.html
楼层好，视野景观好，业主诚心卖,华夏院子 兴宁东,4室2厅,125平米,"8,000元/平",100万,南其他高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114126317.html
嘉和城塞纳左岸 5室2厅 南 北,嘉和城塞纳左岸 兴宁东,5室2厅,242平米,"7,439元/平",180万,南 北其他低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105113526521.html
兴宁东九曲湾 精装3房 保养好  看房方便,国悦九曲湾 兴宁东,3室2厅,89平米,"7,641元/平",68万,南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114286899.html
温莎北郡 高楼层视野好，装修保养好,嘉和城温莎北郡 兴宁东,3室1厅,112.39平米,"8,008元/平",90万,南 北精装高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105112720834.html
地铁口   盛天地   盛天东郡  精装大4房 拎包入住,盛天东郡 兴宁东,4室2厅,127.65平米,"11,203元/平",143万,东南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105111290605.html
布洛可小区，毛坯小4房2厅2卫，坐北朝南大阳台,布洛可二区 兴宁东,4室2厅,93平米,"7,420元/平",69万,南其他低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115030275.html
地铁口热门大三房、首付21万、处于繁华地段高品质小区,荣和山水绿城B1组团 北湖南,3室2厅,114平米,"10,088元/平",115万,东南其他高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105112404483.html
国悦九曲湾，碧景园，带50平米露台，环境好。,国悦九曲湾 兴宁东,3室2厅,89平米,"8,427元/平",75万,南其他低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105114522761.html
九樾府 4室2厅 东南,九樾府 兴宁东,4室2厅,115平米,"7,479元/平",86万,东南其他中楼层(共12层) ,https://nn.lianjia.com/ershoufang/105116755918.html
嘉和城白鹭北城   装修5房  景观优美户型正,白鹭北城白鹭郡 兴宁东,5室1厅,130平米,"8,308元/平",108万,南 北其他高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105114994937.html
嘉和城·温泉小镇 1室1厅 南 北,嘉和城·温泉小镇 兴宁东,1室1厅,54平米,"7,408元/平",40万,南 北其他高楼层(共29层) ,https://nn.lianjia.com/ershoufang/105116908476.html
全屋定制家具，东南向朝小区园林。,中海九玺 东沟岭,3室1厅,91.21平米,"12,061元/平",110万,东南其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105117080572.html
嘉和城温莎北郡小区，环境好，地理位置好,嘉和城温莎北郡 兴宁东,2室1厅,66平米,"8,485元/平",56万,南其他高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105111229742.html
门前地铁口、步行两F钟、产权清晰无欠款，不靠路边,兴宁·大唐果 东沟岭,4室2厅,125平米,"9,280元/平",116万,南 北精装中楼层(共29层) ,https://nn.lianjia.com/ershoufang/105117187954.html
精装大4房，户型方正，朝南采光好，交通便利,大唐印象 兴宁东,4室2厅,138平米,"11,595元/平",160万,南其他中楼层(共9层) ,https://nn.lianjia.com/ershoufang/105109646312.html
狮山公园+精装自住3房+五号线+保养整洁感觉拎包入住,瀚林山水源 东沟岭,3室2厅,87平米,"9,874元/平",85.9万,南精装高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105115749138.html
龙基传媒星城毛坯四房 业主诚意出售,龙基传媒星城 东沟岭,3室2厅,155.11平米,"7,092元/平",110万,东南毛坯中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113640057.html
盛天东郡三期中间楼栋精装4房，中间楼层，视野好,盛天东郡 兴宁东,4室2厅,135.55平米,"9,960元/平",135万,南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105112166267.html
兴宁东嘉和城  毛坯5房 高楼层视野好,嘉和城白鹭南山 兴宁东,5室2厅,130.82平米,"6,727元/平",88万,南毛坯高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114017359.html
顶楼复式带3个露台，养花种菜自由,中海九玺 东沟岭,5室2厅,113.06平米,"13,445元/平",152万,南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105110925461.html
带产权车位，房屋户型方正 使用率高，看房方便,盛天小世界 兴宁东,4室2厅,114.5平米,"8,734元/平",100万,南毛坯低楼层(共35层) ,https://nn.lianjia.com/ershoufang/105114028172.html
橘子郡两房出售，业主诚心出售带全屋家具家电,橘子郡 东沟岭,2室1厅,73.71平米,"8,955元/平",66万,南 北精装低楼层(共11层) ,https://nn.lianjia.com/ershoufang/105115123385.html
地铁口  盛天地旁 盛天东郡  精装房  拎包入住,盛天东郡 兴宁东,4室2厅,128.62平米,"10,108元/平",130万,东南精装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105111052027.html
此房通透户型，采光视野好，花园式小区，五号线地铁口,瀚林山水源 东沟岭,4室2厅,128平米,"9,375元/平",120万,南 北精装低楼层(共34层) ,https://nn.lianjia.com/ershoufang/105115098257.html
地铁口那考河 盛天大盘 精装修 拎包入住 价格实惠,盛天东郡 兴宁东,4室2厅,119平米,"9,664元/平",115万,南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105111068611.html
1号线地铁，朝阳商圈，电梯小户型，看房有钥匙,金之岛城市广场住宅 朝阳,1室0厅,51.26平米,"5,853元/平",30万,南其他中楼层(共26层) ,https://nn.lianjia.com/ershoufang/105114626794.html
嘉和城依云堡 4室2厅 南 北,嘉和城依云堡 兴宁东,4室2厅,106平米,"6,887元/平",73万,南 北其他低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113834678.html
老城区电梯房，3+1房满五唯一，无欠款,香樟林 东沟岭,4室2厅,123平米,"7,968元/平",98万,东南简装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105113070356.html
兴宁区  国悦九曲湾  毛坯大4房  交通便利,海普四季绿城 兴宁东,3室1厅,100平米,"8,500元/平",85万,南毛坯高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105110889201.html
2005年竣工的电梯房，产权清晰，有红本。。,同和华彩美地D区 东沟岭,3室2厅,111平米,"7,208元/平",80万,南 北简装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105114580468.html
盛天小世界 2室2厅 西南,盛天小世界 兴宁东,2室2厅,68.17平米,"9,829元/平",67万,西南毛坯低楼层(共35层) ,https://nn.lianjia.com/ershoufang/105113832219.html
兴宁区盛天公馆 精装3房业主急售,盛天公馆 东沟岭,3室2厅,87.94平米,"10,576元/平",93万,南 北其他高楼层(共27层) ,https://nn.lianjia.com/ershoufang/105114847699.html
临地铁口，阳台朝泳池，双阳台通透，拎包入住,一品天下 东沟岭,5室2厅,140平米,"10,000元/平",140万,南 北精装低楼层(共46层) ,https://nn.lianjia.com/ershoufang/105113609362.html
天然氧吧人民公园，养老宜居，电网单位房居民素质高,力元新城 东葛路,4室2厅,158平米,"10,507元/平",166万,南 北其他中楼层(共12层) ,https://nn.lianjia.com/ershoufang/105110903841.html
望州路毛坯复式，业主诚心出售。,光明·时光集 东沟岭,3室2厅,99.93平米,"9,007元/平",90万,南其他中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105112735505.html
房子户型方正 价格美丽 环境优美 交通便利,龙基传媒星城 东沟岭,4室2厅,165平米,"7,273元/平",120万,南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105104932460.html
"格局好，视野宽阔，采光充足,交通便利",南宁恒大华府 东沟岭,4室2厅,179.87平米,"12,788元/平",230万,南 北其他中楼层(共4层) ,https://nn.lianjia.com/ershoufang/105106027891.html
房东诚心出售，看房方便，交通便利,金朝阳 朝阳,1室1厅,62平米,"7,420元/平",46万,北精装中楼层(共19层) ,https://nn.lianjia.com/ershoufang/105110392283.html
兴宁区政府好邻居 龙基传媒星城高层4房 业主诚心卖房,龙基传媒星城 东沟岭,4室2厅,123平米,"8,618元/平",106万,南 北其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105117266791.html
彰泰欢乐颂 4室2厅 南 北,彰泰欢乐颂 兴宁东,4室2厅,118平米,"7,458元/平",88万,南 北毛坯中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105116433073.html
5号地铁沿线，荣和山水绿城三期自住3加1房近狮山公园,荣和·山水绿城三期 北湖南,3室2厅,89平米,"9,551元/平",85万,南其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116371356.html
恒大雅苑-精装3房，未入住过，看上随时签,恒大雅苑 凤岭北,3室1厅,97平米,"7,114元/平",69万,南 北精装高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105115743732.html
岭上嘉园，地铁3号线长堽路，小区环境优美,岭上嘉园一区 东沟岭,3室2厅,135平米,"8,149元/平",110万,东南毛坯低楼层(共16层) ,https://nn.lianjia.com/ershoufang/105113865414.html
狮山公园旁，毛坯四房，中间楼层117平94万！,龙光阳光河畔 东沟岭,4室2厅,117平米,"8,035元/平",94万,南 北毛坯中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105117183291.html
中海国际一期 4室2厅 南 北,中海国际一期 东沟岭,4室2厅,92.32平米,"9,966元/平",92万,南 北精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115781745.html
豪H装修，很少入住。户型方正、采光通风很好，高楼层,中海九玺 东沟岭,3室2厅,92平米,"11,414元/平",105万,东南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105117064621.html
吾悦广场旁 三房户型 小区楼龄新  居住舒适,中海悦公馆 东沟岭,3室2厅,92平米,"10,870元/平",100万,南 北精装高楼层(共46层) ,https://nn.lianjia.com/ershoufang/105115201792.html
长堽路地铁100米 莱茵花语 精装业主诚意出售,莱茵花语 东沟岭,2室1厅,68平米,"12,942元/平",88万,南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105112914700.html
满五不唯一 配套成熟。 业主诚心出售，使用面积大,天健世纪花园 东沟岭,3室2厅,86.86平米,"13,816元/平",120万,南精装中楼层(共24层) ,https://nn.lianjia.com/ershoufang/105114714835.html
业主诚心出售，三房带入户，产权清晰。红本在手,保利▪山水怡城 东沟岭,4室2厅,142平米,"8,451元/平",120万,东南简装低楼层(共15层) ,https://nn.lianjia.com/ershoufang/105111694269.html
地铁口 狮山公园旁 产权清晰 配套齐全 随时看房,中海雍翠峰 东沟岭,3室2厅,85平米,"8,824元/平",75万,南简装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105112025755.html
兴宁盛天地五房三卫 南北通透，全屋艺术漆，看房方便,大唐印象 兴宁东,5室2厅,165平米,"9,800元/平",161.7万,南 北精装中楼层(共9层) ,https://nn.lianjia.com/ershoufang/105116607511.html
中海悦公馆 130平五房两卫 看房方便,中海悦公馆 东沟岭,5室2厅,130.9平米,"11,460元/平",150万,南精装低楼层(共46层) ,https://nn.lianjia.com/ershoufang/105117063546.html
想找近地铁和凤岭北的  看看云星钱隆御景这套电梯四房,云星钱隆御景 东沟岭,4室2厅,100.1平米,"9,491元/平",95万,南其他33层 ,https://nn.lianjia.com/ershoufang/105117199886.html
142㎡4房5770元/㎡五号线狮山公园+2个教育要的都有,皇龍新城 东沟岭,4室2厅,141平米,"5,816元/平",82万,东南精装低楼层(共17层) ,https://nn.lianjia.com/ershoufang/105117095299.html
兴宁区政府好邻居 龙基传媒星城高层4房 业主诚心卖房,龙基传媒星城 东沟岭,4室2厅,123平米,"8,618元/平",106万,南 北其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105117266791.html
高楼层朝南户型，看小区花园，诚意出售，采光通风好,龙基传媒星城 东沟岭,2室2厅,86平米,"6,977元/平",60万,南毛坯高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114833852.html
恒大雅苑精装3房2卫带一个露台，户型好采光通风好,恒大雅苑 凤岭北,3室2厅,119.55平米,"7,110元/平",85万,南精装低楼层(共11层) ,https://nn.lianjia.com/ershoufang/105116442402.html
鑫利华家园 2室1厅 南,鑫利华家园 东沟岭,2室1厅,67.44平米,"7,414元/平",50万,南简装中楼层(共17层) ,https://nn.lianjia.com/ershoufang/105115483674.html
吾悦广场门口，那考河湿地公园，中海九玺精装4房,中海九玺 东沟岭,4室2厅,145.8平米,"10,632元/平",155万,南精装低楼层(共46层) ,https://nn.lianjia.com/ershoufang/105112091639.html
南宁市邕州饭店住宅区 2室1厅 东南 南,南宁市邕州饭店住宅区 朝阳,2室1厅,60.09平米,"6,324元/平",38万,东南 南简装高楼层(共5层) ,https://nn.lianjia.com/ershoufang/105116429238.html
吾悦广场旁，3号线地铁口，精装3房,一品天下 东沟岭,4室2厅,120平米,"9,417元/平",113万,南 北其他高楼层(共43层) ,https://nn.lianjia.com/ershoufang/105115917699.html
秀厢大道旁 出行方便 龙光开发商,龙光阳光河畔 东沟岭,4室2厅,122平米,"9,017元/平",110万,南 北毛坯高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105116436970.html
澳华花园121平电梯房，出小区就是狮山公园,澳华花园 东沟岭,3室2厅,121平米,"6,199元/平",75万,南其他中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105115909855.html
产权清晰，交易无忧，标准3房、朝阳采光通风足,金源悦峯 东沟岭,3室2厅,94平米,"8,511元/平",80万,南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116197835.html
那考河湿地公园，中海九玺精装4房,中海九玺 东沟岭,4室2厅,143平米,"10,490元/平",150万,北精装低楼层(共46层) ,https://nn.lianjia.com/ershoufang/105114167022.html
人民公园旁  天健世纪花园  装修两房 拎包入住,天健世纪花园 东沟岭,2室2厅,58.65平米,"12,788元/平",75万,东南其他中楼层(共26层) ,https://nn.lianjia.com/ershoufang/105115976649.html
5号地铁沿线，荣和山水绿城三期自住3加1房近狮山公园,荣和·山水绿城三期 北湖南,3室2厅,89平米,"9,551元/平",85万,南其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116371356.html
金源悦峯 3室2厅 西北,金源悦峯 东沟岭,3室2厅,101平米,"8,713元/平",88万,西北精装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116280060.html
红日山湖 满五有证 2房 自住保养好 随时看房,红日山湖 东沟岭,2室1厅,56平米,"9,822元/平",55万,南 北其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116296230.html
吾悦广场，那考河湿地公园，中海九玺精装靓房,中海九玺 东沟岭,3室2厅,92平米,"13,044元/平",120万,南精装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114841064.html
鑫利华家园 2室1厅 北 南,鑫利华家园 东沟岭,2室1厅,66平米,"6,970元/平",46万,北 南其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116482368.html
吾悦广场，那考河湿地公园，中海悦公馆新中式精装靓房,中海悦公馆 东沟岭,3室2厅,97.19平米,"10,598元/平",103万,南 北精装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114869530.html
药用植物园，盛天地，盛天东郡精装4,盛天东郡 兴宁东,4室2厅,129.5平米,"10,039元/平",130万,南精装中楼层(共34层) ,https://nn.lianjia.com/ershoufang/105114576441.html
恒大雅苑-精装3房，未入住过，看上随时签,恒大雅苑 凤岭北,3室1厅,97平米,"7,114元/平",69万,南 北精装高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105115743732.html
