标题,位置,房屋类型,面积,单价,总价,介绍,网址
万科精装4房，东南朝向，对小区园林安静舒适,万科金域中央二期 玉洞,4室2厅,108平米,"12,778元/平",138万,东南精装低楼层(共44层) ,https://nn.lianjia.com/ershoufang/105116789926.html
五象十四中旁万科金域蓝湾精装4房小区中间安静朝南,万科金域蓝湾 五象湖,4室2厅,108平米,"15,741元/平",170万,南精装中楼层(共21层) ,https://nn.lianjia.com/ershoufang/105117135773.html
业主诚心卖！！！看合适接刀！！！,融创九棠府二期 五象湖,4室2厅,132平米,"9,546元/平",126万,南精装中楼层(共22层) ,https://nn.lianjia.com/ershoufang/105115908950.html
此房户型方正，五象湖旁 建发品质值得信赖,建发央玺 五象湖,2室2厅,67平米,"19,403元/平",130万,南其他16层 ,https://nn.lianjia.com/ershoufang/105114625444.html
诚心出售，房子方正，房间采光好,万科金域国际 五象湖,4室2厅,128平米,"12,500元/平",160万,南 北精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114715419.html
总部基地 三房两卫 小区中间位置  中高楼层采光视野好,恒大绿洲 大沙田,3室1厅,120平米,"8,750元/平",105万,南其他中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105114647617.html
恒大绿洲 2室1厅 南,恒大绿洲 大沙田,2室1厅,82.4平米,"8,738元/平",72万,南其他高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115567100.html
中间楼栋 高楼层 三房朝南 不看后山 诚心出售,恒大绿洲 大沙田,3室2厅,109.36平米,"8,230元/平",90万,南其他高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105113704691.html
交通便利  近五象总部基地  电梯房   小区环境安静,恒大绿洲 大沙田,3室2厅,122.84平米,"6,920元/平",85万,南精装高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105115998583.html
恒大绿洲 2室2厅 南 北,恒大绿洲 大沙田,2室2厅,80.22平米,"9,973元/平",80万,南 北其他中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105113140861.html
五象总部基地，四号线五象岭站 户型方正。,恒大绿洲 大沙田,2室2厅,84.41平米,"8,293元/平",70万,南精装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105114259673.html
恒大绿洲精装大三房，带入户花园的户型方正的。,恒大绿洲 大沙田,3室1厅,120.75平米,"7,868元/平",95万,南精装中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105113567780.html
恒大绿洲小三房，中间楼层，通风采光好。,恒大绿洲 大沙田,3室2厅,90.4平米,"8,408元/平",76万,南精装中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105104060314.html
房子南北朝向双阳台 视野开阔.,华润置地悦年华·润府 五象湖,4室2厅,149.14平米,"9,388元/平",140万,南 北毛坯低楼层(共27层) ,https://nn.lianjia.com/ershoufang/105116764133.html
学，铁，商，一应俱全，诚心出售 看房方便,华润二十四城 五象湖,3室2厅,101平米,"13,367元/平",135万,南其他中楼层(共47层) ,https://nn.lianjia.com/ershoufang/105115456463.html
业主诚心卖。 有缘人来 接刀！,光明城市 五象湖,4室2厅,133平米,"10,000元/平",133万,南 北简装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114444042.html
位于五象湖南，平乐大道主轴线上，地铁3号线延长线,龙光玖珑郡 五象湖,3室2厅,98平米,"8,674元/平",85万,南精装高楼层(共27层) ,https://nn.lianjia.com/ershoufang/105112293817.html
锦绣麟城毛坯4房，14，中，高层视野好，有证，满2,锦绣麟城 五象湖,4室2厅,130.8平米,"9,404元/平",123万,东南毛坯高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105112890638.html
五象湖高品质居住区，双地铁，出行方便快捷,建发央玺 五象湖,3室2厅,97平米,"21,000元/平",203.7万,南毛坯16层 ,https://nn.lianjia.com/ershoufang/105116032746.html
彰泰府 4室2厅 南,彰泰府 五象湖,4室2厅,99平米,"16,970元/平",168万,南精装低楼层(共27层) ,https://nn.lianjia.com/ershoufang/105116175698.html
业主诚意卖，房源美丽，价格更美,万科金域国际 五象湖,3室2厅,97平米,"9,073元/平",88万,南精装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105112474480.html
华润二十四城旁 五象湖南面 4房,万科星都荟 五象湖,4室2厅,121平米,"8,430元/平",102万,南其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115164114.html
地铁口三房，精装保养好！业主诚心寻有缘人。,华润二十四城 五象湖,3室2厅,88.66平米,"15,791元/平",140万,南其他高楼层(共49层) ,https://nn.lianjia.com/ershoufang/105111579681.html
全新装修没入住的，装修保养好！看房方便,绿地 · 国际花都 五象湖,4室2厅,122平米,"13,935元/平",170万,东南 南其他中楼层(共34层) ,https://nn.lianjia.com/ershoufang/105115923157.html
瑞和家园旁幸福华府2+1大三房 楼层好,幸福华府2+1 玉洞,3室2厅,118.81平米,"6,902元/平",82万,东南精装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105109727262.html
锦麟玖玺，满二无增值税，朝南向户型好,锦麟玖玺 五象湖,3室2厅,111平米,"16,217元/平",180万,南其他低楼层(共25层) ,https://nn.lianjia.com/ershoufang/105112830654.html
龙光玖誉湖四房，南北朝向，全新精装，未入住,龙光玖誉湖雅湖 五象文旅,4室2厅,123.29平米,"8,923元/平",110万,北精装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105110695213.html
南宁五象湖公园地铁口 精装修万象汇旁,绿地 · 国际花都 五象湖,3室2厅,84平米,"11,667元/平",98万,东南其他中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105116661072.html
天誉花园 一线江景房  随时看 70年住宅 地铁4号线,天誉花园6组团 五象文旅,1室1厅,44.42平米,"10,806元/平",48万,北毛坯中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105116088026.html
业主诚心出售，毛胚4房，总部基地旁,光明城市雅集苑 五象湖,3室2厅,107平米,"8,412元/平",90万,南毛坯高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105110452140.html
五象南 欢乐之家 三房两厅两卫 板楼出售 红本在手,欢乐之家 五象湖,3室2厅,93.07平米,"7,522元/平",70万,南 北毛坯低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105111902692.html
小户型！五象湖！绿地国际花都三房。,绿地 · 国际花都 五象湖,3室2厅,84.73平米,"10,622元/平",90万,南其他中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105114215127.html
天誉花园 精装一线江景房  看房方便,天誉花园6组团 五象文旅,2室1厅,45平米,"13,334元/平",60万,北精装中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105112955676.html
五象湖畔 中间楼层南北双阳台四房 双向看五象湖,锦麟玖玺 五象湖,4室2厅,130平米,"18,847元/平",245万,南 北其他高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105114325127.html
光明城市梦溪苑 3室2厅 南,光明城市梦溪苑 五象湖,3室2厅,98平米,"12,041元/平",118万,南毛坯高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105114372226.html
地铁2/3号线交汇处 三错层四房 动静分离 价格可谈,宝能五象湖一号 五象湖,4室2厅,129平米,"11,241元/平",145万,南 北毛坯中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105113669174.html
总部基地，五象湖，精装三房，交通便利,光明城市雅集苑 五象湖,3室2厅,97平米,"9,588元/平",93万,南精装高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105114036496.html
房子千千万，合适的你的就这一套，相信你的眼光,融创九棠府一期 五象湖,4室2厅,127平米,"10,709元/平",136万,南其他中楼层(共26层) ,https://nn.lianjia.com/ershoufang/105116480204.html
五象新区 精装修 看房方便 彰泰郡精装四房,彰泰郡 五象湖,3室1厅,95平米,"11,053元/平",105万,南 北其他低楼层(共34层) ,https://nn.lianjia.com/ershoufang/105116032639.html
万象汇旁，双地铁口，业主诚心出售，钥匙看房,宝能五象湖一号 五象湖,4室2厅,95.37平米,"11,325元/平",108万,东南其他中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105116280837.html
五象南万科金域国际精装3房业主诚心出售,万科金域国际 五象湖,3室2厅,96.67平米,"8,793元/平",85万,南 北精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105113654451.html
2号线地铁口路桥壮美山湖锦绣御园大4房高楼层南北通,路桥·壮美山湖 五象湖,4室2厅,141.71平米,"9,174元/平",130万,南 北毛坯高楼层(共31层) ,https://nn.lianjia.com/ershoufang/105116144274.html
五象湖旁居住区，出行方便快捷，繁华兑现,龙光玖珑湖二期 五象湖,3室1厅,89平米,"15,731元/平",140万,南精装高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105117090643.html
五象南毛坯一房小户型 业主诚心出售,龙光玖珑郡 五象湖,1室1厅,43平米,"7,675元/平",33万,南毛坯低楼层(共19层) ,https://nn.lianjia.com/ershoufang/105115659185.html
五象湖精装板楼洋房小区安静舒适,建发五象印月 五象湖,4室2厅,143平米,"26,574元/平",380万,南精装高楼层(共9层) ,https://nn.lianjia.com/ershoufang/105115740343.html
装修很漂亮，业主诚心出售，楼层好采光好,光明城市雅集苑 五象湖,3室2厅,98.1平米,"9,073元/平",89万,南精装中楼层(共29层) ,https://nn.lianjia.com/ershoufang/105113042173.html
五象湖旁 绿地国际花都 精装出售 配套齐全 产权清晰,绿地 · 国际花都 五象湖,3室2厅,92平米,"10,435元/平",96万,南精装低楼层(共34层) ,https://nn.lianjia.com/ershoufang/105111017845.html
光明城市 雅集苑 毛坯 随时看房  一线湖景,光明城市雅集苑 五象湖,3室2厅,107平米,"10,281元/平",110万,东南毛坯中楼层(共26层) ,https://nn.lianjia.com/ershoufang/105112563819.html
开发商精装，南北四房，诚心出售，看房联系,彰泰郡 五象湖,4室2厅,103.31平米,"12,390元/平",128万,南 北其他中楼层(共34层) ,https://nn.lianjia.com/ershoufang/105115467652.html
五象湖公园地铁口好房，视野开阔 业主诚意出售,光明城市梦溪苑 五象湖,3室2厅,100平米,"10,600元/平",106万,南其他低楼层(共26层) ,https://nn.lianjia.com/ershoufang/105115021495.html
五象新区七字头 近玉洞大道 25分到机场,恒大御景 玉洞,2室2厅,79.49平米,"7,926元/平",63万,东南精装低楼层(共29层) ,https://nn.lianjia.com/ershoufang/105112683539.html
朝南三房  孝心楼层   配套齐全  交通便利,华润二十四城 五象湖,3室2厅,82.5平米,"13,697元/平",113万,南 北精装低楼层(共47层) ,https://nn.lianjia.com/ershoufang/105114760121.html
14中 中间楼栋 朝南 看花园 位置安静,龙光玖珑湖二期 五象湖,3室2厅,89平米,"15,169元/平",135万,西南其他低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114617259.html
总部基地湖景房 梦溪苑错层 带车位 地铁3号线,光明城市梦溪苑 五象湖,4室2厅,149.96平米,"8,336元/平",125万,南 北毛坯低楼层(共22层) ,https://nn.lianjia.com/ershoufang/105114926435.html
华润悦年华 精装2房 南向  无欠款  满2,华润置地悦年华·润府 五象湖,2室1厅,81.73平米,"12,236元/平",100万,南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115387739.html
学 铁 商，一应俱全，诚心出售  随时看房,华润二十四城 五象湖,2室2厅,68.65平米,"13,110元/平",90万,南精装低楼层(共49层) ,https://nn.lianjia.com/ershoufang/105115057840.html
楼层好  价格合适  能谈   小区环境好,印象·愉景湾 五象湖,4室2厅,110平米,"8,637元/平",95万,南其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105112346545.html
五象湖建发央玺4-2-1-2 141.00m² 330 万,建发央玺 五象湖,4室2厅,141平米,"21,277元/平",300万,南 北毛坯中楼层(共26层) ,https://nn.lianjia.com/ershoufang/105111593954.html
玖珑湖毛坯4房，南北双阳台，证件齐全红本在手,龙光玖珑湖 五象湖,4室1厅,132平米,"13,637元/平",180万,南其他低楼层(共26层) ,https://nn.lianjia.com/ershoufang/105113564698.html
满五唯一  楼层好   视野开阔   精装未入住,华润二十四城 五象湖,4室2厅,120平米,"16,000元/平",192万,北其他中楼层(共45层) ,https://nn.lianjia.com/ershoufang/105114006106.html
玖珑湖大平层  看五象湖无遮挡,龙光玖珑湖 五象湖,4室2厅,166.95平米,"17,970元/平",300万,南其他高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113965650.html
光明地产大品牌，钥匙在手看房方便,光明·澜湾九里 五象核心区,4室2厅,124平米,"10,484元/平",130万,东南毛坯低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105110861456.html
华润品质交房 未入住 业主诚心出售,华润置地悦年华·润府 五象湖,4室2厅,110平米,"13,455元/平",148万,南其他高楼层(共24层) ,https://nn.lianjia.com/ershoufang/105116163481.html
荣和·半山华府4-2-1-2 95.00m²,荣和·半山华府 玉洞,4室2厅,95平米,"9,264元/平",88万,北精装中楼层(共35层) ,https://nn.lianjia.com/ershoufang/105113533650.html
精装三房  业主诚心出售  小区环境优美  物业严格,光明城市行知苑 五象湖,3室2厅,90平米,"9,445元/平",85万,南简装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114027696.html
盛科城全新装修 未入住 业主诚意出售,盛科城 五象核心区,3室1厅,98平米,"14,796元/平",145万,南其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105112947570.html
交通便利、百米上学、五象湖生活圈、观小区园林,龙光玖珑湖二期 五象湖,3室2厅,89平米,"15,169元/平",135万,南其他高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105116903028.html
金源一品 3室1厅 北,金源一品 五象核心区,3室1厅,98平米,"13,776元/平",135万,北精装高楼层(共39层) ,https://nn.lianjia.com/ershoufang/105115242570.html
三中旁 精装朝南三房 看小区花园 位置安静产权清晰,绿地 · 国际花都 五象湖,3室2厅,92.48平米,"11,895元/平",110万,南精装低楼层(共34层) ,https://nn.lianjia.com/ershoufang/105115223614.html
广源华府毛坯四房总高16层江边低密度,广源华府 五象核心区,4室2厅,116平米,"16,207元/平",188万,东南毛坯高楼层(共16层) ,https://nn.lianjia.com/ershoufang/105111315715.html
房子楼栋位置好 楼层好 通透采光好 看房方便,万科金域蓝湾 五象湖,3室2厅,89平米,"20,113元/平",179万,南精装低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105112421164.html
南宁五象智慧健康城 4室2厅 南,南宁五象智慧健康城 那马,4室2厅,146.9平米,"8,442元/平",124万,南毛坯中楼层(共13层) ,https://nn.lianjia.com/ershoufang/105113507215.html
五象新区，双地铁，近公园近地铁，精装两房,华润二十四城 五象湖,2室2厅,73.5平米,"14,286元/平",105万,东南其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105106998596.html
精装交付未入住，地铁2号线玉洞站旁，菜市场就在楼下,阳光尚都 玉洞,4室2厅,93平米,"9,678元/平",90万,东南其他中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105116203862.html
玉洞地铁口精装小两房可租可自住,祖龙Acmall 玉洞,2室1厅,56平米,"11,070元/平",61.99万,南 北精装高楼层(共27层) ,https://nn.lianjia.com/ershoufang/105116410452.html
