标题,位置,房屋类型,面积,单价,总价,介绍,网址
地铁口精装两室 业主诚心出售 钥匙在手随时看房,保利21世家 东盟商务区,2室2厅,79.54平米,"15,716元/平",125万,西精装低楼层(共16层) ,https://nn.lianjia.com/ershoufang/105108060387.html
难于置信，这个户型的设计，每1平米都被高效利用,德瑞花园 凤岭北,4室1厅,131.81平米,"13,657元/平",180万,北其他高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105117218791.html
双天桃，南北对流，全瞰凤岭儿童公园，装修保养好,荣和 · 公园悦府 凤岭北,4室2厅,142.97平米,"22,663元/平",324万,南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116232335.html
万象城地铁口旁边精装修 户型方正 随时可以看房,利海亚洲国际B区 东盟商务区,2室2厅,45平米,"14,223元/平",64万,东南 南精装中楼层(共22层) ,https://nn.lianjia.com/ershoufang/105117149086.html
青秀区 东盟 翡翠园二期 3房2卫出售,中房翡翠园二期 琅东,3室2厅,123.1平米,"10,399元/平",128万,南 北精装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115108046.html
地铁口 荣和集团开发  高楼层,荣和·东盟国际 凤岭北,3室2厅,111.33平米,"10,330元/平",115万,南精装高楼层(共29层) ,https://nn.lianjia.com/ershoufang/105116066205.html
这套你不看.其他你也看不上.价格可谈,保利·童心缘 凤岭北,3室2厅,97.64平米,"11,369元/平",111万,东南 南精装中楼层(共29层) ,https://nn.lianjia.com/ershoufang/105116833429.html
143平米 开发商精装交付 阳台视野清晰  有钥匙 诚售,绿地中央广场二期 青秀万达,4室2厅,143平米,"14,546元/平",208万,东南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115885605.html
高楼层视野好，采光好，空气流畅，业主诚心出售,霖峰壹号3组团 凤岭北,3室2厅,89平米,"18,315元/平",163万,南毛坯45层 ,https://nn.lianjia.com/ershoufang/105108826811.html
满五唯一， 采光充足，楼层好。,莱茵湖畔 琅东,3室2厅,106平米,"12,736元/平",135万,南简装高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105105950929.html
朝南三房，楼间距大，视野采光好，看小区园林,霖峰壹号3组团 凤岭北,3室2厅,89平米,"17,978元/平",160万,东南简装45层 ,https://nn.lianjia.com/ershoufang/105113325274.html
青秀东盟琅东莱茵湖畔2房2厅1卫出售,莱茵湖畔 琅东,2室2厅,76.66平米,"11,741元/平",90万,南简装中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105113819314.html
高楼层，保养好，民主加天桃，大阳台,霖峰壹号3组团 凤岭北,3室1厅,89平米,"17,978元/平",160万,南 北精装45层 ,https://nn.lianjia.com/ershoufang/105115006756.html
个税，无贷款，产权清晰，居家装修，远离马路安静朝向,秀山花园 东盟商务区,3室2厅,96.35平米,"8,823元/平",85万,南简装高楼层(共8层) ,https://nn.lianjia.com/ershoufang/105105600108.html
地铁一号线 荣和山水美地 精装复式楼中楼 有前后花园,荣和山水美地3组团自由湾 凤岭北,2室2厅,127.36平米,"16,097元/平",205万,南精装低楼层(共6层) ,https://nn.lianjia.com/ershoufang/105115841536.html
户型方正，采光好 装修保养好，诚心出售,凤岭山语城 凤岭北,1室1厅,50平米,"15,000元/平",75万,南精装低楼层(共34层) ,https://nn.lianjia.com/ershoufang/105116510487.html
东葛路 金湖 青秀万达 地铁口 中装4房 中鼎温馨,广西中鼎温馨家园 青秀万达,4室2厅,130平米,"10,385元/平",135万,南 北简装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105114815756.html
中房翡翠园一期 1室1厅 南,中房翡翠园一期 琅东,1室1厅,36平米,"14,445元/平",52万,南精装中楼层(共12层) ,https://nn.lianjia.com/ershoufang/105108762023.html
雅典国际 1室1厅 西南,雅典国际 琅东,1室1厅,51平米,"15,687元/平",80万,西南其他高楼层(共20层) ,https://nn.lianjia.com/ershoufang/105116623787.html
青秀郡好楼层，视野开阔，采光好，房子保养好,保利·领秀前城青秀郡 凤岭南,3室1厅,85平米,"16,353元/平",139万,北 南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115638196.html
保利领秀前城青秀郡  居家三房  满五 精装 拎包入住,保利·领秀前城青秀郡 凤岭南,3室2厅,84平米,"14,881元/平",125万,东南简装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105113771668.html
青秀区，金湖广场，琅西，标准一房一厅出售,希尔顿阳光 金湖,1室2厅,60平米,"11,000元/平",66万,南简装中楼层(共29层) ,https://nn.lianjia.com/ershoufang/105110245756.html
地铁口小区，户型方正，业主诚心卖,莱茵湖畔 琅东,2室2厅,91平米,"11,539元/平",105万,南其他低楼层(共11层) ,https://nn.lianjia.com/ershoufang/105110784758.html
青秀区下楼逛南湖公园晚上看夜景阳台大,銘湖經典 金湖,4室2厅,181平米,"12,155元/平",220万,东南其他低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105113729053.html
此房满二唯一，中楼层，小区环境好，交通便利,莱茵湖畔 琅东,3室2厅,125平米,"10,960元/平",137万,南精装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105105397739.html
满五唯一 业主自住，看房提前联系,利海亚洲国际B区 东盟商务区,2室1厅,64平米,"15,625元/平",100万,东精装低楼层(共35层) ,https://nn.lianjia.com/ershoufang/105105263271.html
莱茵湖畔4-2-1-2 130平方,莱茵湖畔 琅东,4室2厅,130平米,"13,847元/平",180万,南其他低楼层(共11层) ,https://nn.lianjia.com/ershoufang/105109204590.html
高层3房2卫。保养布局好。拎包入住,天昌东盟中央城A区 东盟商务区,3室2厅,89平米,"22,472元/平",200万,东南精装中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105113920157.html
莱茵湖畔高层 4房2厅2卫出售,莱茵湖畔 琅东,4室2厅,139平米,"12,950元/平",180万,南 北简装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105108901865.html
此房满五年，户型方正实用，目前空置，看房方便,富丽华庭 金湖,5室2厅,300平米,"20,000元/平",600万,东南精装高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105109642461.html
富丽华庭 3室2厅 东 北,富丽华庭 金湖,3室2厅,134平米,"23,881元/平",320万,东 北其他高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105114378565.html
幸福里 万象城 价格包含一个车位 价格便宜 看中可谈,幸福里 东盟商务区,2室2厅,135.44平米,"28,722元/平",389万,南其他低楼层(共51层) ,https://nn.lianjia.com/ershoufang/105113105973.html
莱茵湖畔 4室2厅 南 北,莱茵湖畔 琅东,4室2厅,117.33平米,"14,490元/平",170万,南 北其他低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105114104952.html
毛坯房东边套，产权清晰，随时看房,荣和悦澜山 凤岭北,4室2厅,90.59平米,"13,578元/平",123万,南毛坯低楼层(共49层) ,https://nn.lianjia.com/ershoufang/105114763905.html
大单间大阳台温馨典雅舒适度高价格可谈,美泉1612 凤岭北,1室1厅,52平米,"16,347元/平",85万,南精装中楼层(共20层) ,https://nn.lianjia.com/ershoufang/105115195905.html
青秀区东盟琅东3房2厅2卫出售,莱茵湖畔 琅东,3室2厅,129.49平米,"9,268元/平",120万,南 北其他低楼层(共11层) ,https://nn.lianjia.com/ershoufang/105114405790.html
户型方正物业费便宜产权清晰成熟配套一梯两户,万正鸣翠谷 凤岭北,3室2厅,139.15平米,"10,277元/平",143万,南简装中楼层(共12层) ,https://nn.lianjia.com/ershoufang/105115665563.html
三美转公 户型方正 采光好 诚心出售 方便看房,丽景豪庭 金湖,4室2厅,168平米,"13,096元/平",220万,南简装高楼层(共25层) ,https://nn.lianjia.com/ershoufang/105112189179.html
对标华润幸福里 高圈层300平大平层很少入住,万达公馆 青秀万达,4室2厅,300平米,"19,000元/平",570万,东南其他高楼层(共60层) ,https://nn.lianjia.com/ershoufang/105115614129.html
房子很漂亮，采光很好，业主诚心出售,保利·领秀前城青秀郡 凤岭南,4室2厅,119平米,"14,286元/平",170万,南其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114064437.html
楼中楼，有露台，电梯，三房，看房方便，双凤翔,香格里拉花园 凤岭北,3室2厅,148.07平米,"11,482元/平",170万,东南简装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105113381420.html
金湖商圈 长江花园 简装四房 户型方正 格局好,长江花园小区 金湖,4室2厅,145平米,"10,345元/平",150万,东南其他低楼层(共8层) ,https://nn.lianjia.com/ershoufang/105115572155.html
凤岭南，满五唯一，业主诚心卖，多多带看，钥匙在店,恒大苹果园·金色阳光 琅东,2室1厅,81.66平米,"8,450元/平",69万,南精装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105110085486.html
房子很漂亮，采光很好，业主诚心出售,保利·领秀前城青秀郡 凤岭南,5室2厅,131.6平米,"13,298元/平",175万,东南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105109610678.html
业主诚心卖。中高楼层，视野开阔,保利·领秀前城青秀郡 凤岭南,4室2厅,123平米,"12,602元/平",155万,东南其他中楼层(共41层) ,https://nn.lianjia.com/ershoufang/105110935361.html
东盟商务区三-中旁阔景大平层，一梯一户电梯直接入户,大唐臻观 琅东,5室2厅,240平米,"22,084元/平",530万,南其他中楼层(共15层) ,https://nn.lianjia.com/ershoufang/105110806518.html
商务区单间小户型 总价低 距离地铁口200米 看房方便,东盟财经中心 东盟商务区,1室0厅,43.89平米,"18,000元/平",79万,南简装中楼层(共20层) ,https://nn.lianjia.com/ershoufang/105113327363.html
华润幸福里 过马路 简装4房出售 有车位,领世郡1号 东盟商务区,4室2厅,168平米,"29,762元/平",500万,南 北其他低楼层(共19层) ,https://nn.lianjia.com/ershoufang/105104576741.html
东盟商务区旁，低单价楼中楼，带大露台,恒大苹果园·金色阳光 琅东,5室2厅,288.14平米,"7,219元/平",208万,南其他高楼层(共22层) ,https://nn.lianjia.com/ershoufang/105111832899.html
楼层高，户型方正，采光好！税费少，诚心出售,保利·领秀前城青秀郡 凤岭南,4室1厅,127.3平米,"14,926元/平",190万,北其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114064618.html
民族大道东盟地铁站口 精装四房 满5唯一 带车位,荣和山水美地温馨湾 凤岭北,4室2厅,132平米,"13,485元/平",178万,南 北简装中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105106133729.html
翡翠园看花园景观，朝南，小三房,中房翡翠园一期 琅东,3室2厅,103平米,"11,166元/平",115万,南其他高楼层(共12层) ,https://nn.lianjia.com/ershoufang/105113817100.html
楼中楼，毛坯，有证，无抵押，无户口,润华·尚城街区 凤岭北,4室2厅,216平米,"9,260元/平",200万,东南毛坯低楼层(共11层) ,https://nn.lianjia.com/ershoufang/105105019592.html
房子保养好，航洋旁，双地铁，出行便利，,天赐良园 凤岭北,6室2厅,224平米,"11,965元/平",268万,西南其他高楼层(共17层) ,https://nn.lianjia.com/ershoufang/105116363208.html
凤岭山语城， 滨湖路门口百花岭地铁口,凤岭山语城 凤岭北,1室1厅,49.51平米,"15,755元/平",78万,北其他低楼层(共34层) ,https://nn.lianjia.com/ershoufang/105111078167.html
会展旁边 龙盘小区  电梯小高层 户型方正 采光通风好,龙盘小区 东盟商务区,4室2厅,171平米,"15,790元/平",270万,东南其他高楼层(共6层) ,https://nn.lianjia.com/ershoufang/105110197540.html
青秀凤岭南滨江公园旁，新小区精装4房，读书方便,禧悦都 凤岭南,4室2厅,110平米,"13,910元/平",153万,南其他低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105113798964.html
金湖广场大平层，地铁口上精装房诚心出售,桂盐大厦 金湖,4室2厅,220平米,"11,000元/平",242万,南简装中楼层(共25层) ,https://nn.lianjia.com/ershoufang/105104871254.html
东盟商务区 近地铁 近青秀山 近万象城 高楼层生活便利,联盟新城 东盟商务区,1室1厅,47.33平米,"20,072元/平",95万,东其他高楼层(共15层) ,https://nn.lianjia.com/ershoufang/105116461907.html
南宁市民政局宿舍 4室2厅 南,南宁市民政局宿舍 金湖,4室2厅,140平米,"12,858元/平",180万,南其他高楼层(共6层) ,https://nn.lianjia.com/ershoufang/105116457223.html
视野开阔，采光充足，配套设施齐全，交通便利。,中房翡翠园一期 琅东,3室2厅,134平米,"11,941元/平",160万,南 北精装中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105104957330.html
开发商精装修交付，业主未入住过，低密度小区,彰泰·凤岭江湾 仙葫,4室2厅,117平米,"14,958元/平",175万,南 北其他中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115263029.html
凤岭北 塞纳维拉花园 户型通透，花园绿化好，没有贷款,塞纳维拉花园 凤岭北,4室2厅,158.63平米,"11,348元/平",180万,南 北其他低楼层(共7层) ,https://nn.lianjia.com/ershoufang/105107742787.html
东盟商务区，一号线地铁口。保利央企物业，小高层物业,保利龙腾上园 东盟商务区,3室2厅,126平米,"15,477元/平",195万,东南其他中楼层(共5层) ,https://nn.lianjia.com/ershoufang/105114243853.html
青秀山旁，邕江畔，民主路小壆，青秀区三中，保利大盘,禧悦都 凤岭南,3室2厅,78平米,"16,924元/平",132万,南其他中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105113212306.html
琅东站一号线300米，带长租约，复式挑空1房1厅。,雅典国际 琅东,1室1厅,44.78平米,"15,498元/平",69.4万,东精装中楼层(共20层) ,https://nn.lianjia.com/ershoufang/105109798352.html
满五省税，安静看公园，采光好够通透,凯悦国际 东盟商务区,3室2厅,104.98平米,"19,242元/平",202万,南其他高楼层(共7层) ,https://nn.lianjia.com/ershoufang/105111749480.html
精装2房，双凤翔，高楼层朝南，精装，视野开阔,香格里拉二期 凤岭北,2室2厅,86平米,"13,954元/平",120万,东南精装高楼层(共23层) ,https://nn.lianjia.com/ershoufang/105116286286.html
精装 拎包入住 楼层好采光通风好,天昌东盟中央城A区 东盟商务区,1室1厅,53.08平米,"18,463元/平",98万,南其他高楼层(共17层) ,https://nn.lianjia.com/ershoufang/105114324260.html
凤岭北荣和悦澜山 精致四房  荣和品质,荣和悦澜山 凤岭北,4室2厅,108平米,"13,241元/平",143万,南简装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105107852257.html
凤岭北 新二中旁 精美大地方业主急售,百花苑小区 凤岭北,4室2厅,136平米,"10,295元/平",140万,南精装低楼层(共17层) ,https://nn.lianjia.com/ershoufang/105108058677.html
联发君澜 4室1厅 南 北,联发君澜 凤岭北,4室1厅,89平米,"13,484元/平",120万,南 北其他高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105115914109.html
金湖商圈 希尔顿阳光 精装两房仅售95万,希尔顿阳光 金湖,2室2厅,80平米,"11,250元/平",90万,东南简装高楼层(共29层) ,https://nn.lianjia.com/ershoufang/105109572708.html
