标题,位置,房屋类型,面积,单价,总价,介绍,网址
此房格局好房龄新、楼层好视野宽阔、采光充足、价格便,邕江一品 朝阳,2室2厅,87平米,"9,541元/平",83万,东南简装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115049972.html
西大朝阳近江2房！楼下地铁口，旁边就是江边，诚意售,龙光·水悦龙湾 西大,2室1厅,80平米,"9,063元/平",72.5万,南精装中楼层(共34层) ,https://nn.lianjia.com/ershoufang/105117056268.html
96平精装3房，随时可以看房。,安吉公务员小区 西大,3室2厅,96平米,"8,855元/平",85万,西北精装中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114003251.html
业主诚心出售，户型方正，采光通风好,洋浦星 西大,3室2厅,91.49平米,"12,570元/平",115万,南 北毛坯低楼层(共34层) ,https://nn.lianjia.com/ershoufang/105114520707.html
华建离单位小区 中间楼层 户型方正 采光好,南宁市华建里红会医院生活区 朝阳,3室2厅,118.04平米,"7,794元/平",92万,南 北其他中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105114861679.html
天域·香格里拉 1室1厅 东南,天域·香格里拉 西大,1室1厅,59.77平米,"10,039元/平",60万,东南简装中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105114762553.html
文华园 3室2厅 南,文华园 西大,3室2厅,126.46平米,"6,168元/平",78万,南简装中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105113557540.html
云星城市春天西区 3室1厅 南,云星城市春天西区 北湖南,3室1厅,95.13平米,"9,356元/平",89万,南精装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115400005.html
业主诚心出售，户型方正，采光通风好，看房方便,龙光·水悦龙湾 西大,3室2厅,110平米,"8,164元/平",89.8万,南精装低楼层(共34层) ,https://nn.lianjia.com/ershoufang/105114514569.html
不知细叶谁裁出，二月春风似剪刀。鲁班路小高层,振宁现代鲁班南区 西大,2室1厅,81.44平米,"7,982元/平",65万,东南简装低楼层(共9层) ,https://nn.lianjia.com/ershoufang/105115911153.html
永新城 4室2厅 南,永新城 朝阳,4室2厅,139.89平米,"5,576元/平",78万,南其他中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105115694927.html
保利爱琴海 4室1厅 南,保利爱琴海 北湖北,4室1厅,126平米,"8,731元/平",110万,南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115331709.html
同和慧源 3室2厅 南,同和慧源 西大,3室2厅,125平米,"9,440元/平",118万,南其他中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105114093168.html
西大东门檀悦精装三房！业主诚意出售，产权清晰！,阳光城·檀悦 西大,3室2厅,96平米,"11,667元/平",112万,南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115933264.html
民生广场 邕江码头 邕江银座电梯精装三房出售,融昌·邕江银座 朝阳,3室1厅,100.48平米,"11,943元/平",120万,南 北其他低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105115301695.html
朝阳商圈精装房业主改善换房出售价格便宜,融创·融公馆 朝阳,5室2厅,143.57平米,"9,264元/平",133万,南毛坯高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115947296.html
北湖 云星城市春天西区 大三房 交通便利 诚心卖,云星城市春天西区 北湖南,3室1厅,118平米,"8,780元/平",103.6万,南 北其他中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115106334.html
朝阳商圈精装房业主改善换房出售价格便宜,瀚林新城 朝阳,3室2厅,96平米,"9,688元/平",93万,南简装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105117245532.html
朝阳商圈精装房业主改善换房出售价格便宜,新秀佳园 西大,3室2厅,104平米,"6,924元/平",72万,南精装中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105115020604.html
业主诚心出售，户型方正，采光通风好,天健城 西大,4室2厅,123.47平米,"10,529元/平",130万,东南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105117168001.html
标准两房 天域香格里拉 边套房 采光通风佳 可带租约,天域·香格里拉 西大,2室2厅,87平米,"7,817元/平",68万,南简装中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105115660876.html
振宁雅苑 白苍岭地铁口 衡阳路 十八中 华衡商品房,振宁雅苑 西大,3室2厅,115.1平米,"7,125元/平",82万,南精装中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105111424229.html
房子户型很好，通风采光都不错，布局合理。,天健城 西大,5室2厅,160平米,"9,375元/平",150万,南毛坯高楼层(共16层) ,https://nn.lianjia.com/ershoufang/105115330811.html
西大商圈，近地铁，小区环境好，业主诚意出售,隆源国际花园 西大,3室2厅,118.95平米,"8,239元/平",98万,南 北其他中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105114164351.html
老城区，西大商圈地铁，自住保养好，高层采光通风好,西城品阁 西大,1室1厅,50.17平米,"10,963元/平",55万,南其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115406280.html
朝阳商圈精装房业主改善换房出售价格便宜,台湾街·花莲府 西大,3室2厅,103平米,"9,515元/平",98万,南 北其他高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105115227835.html
西大双地铁，业主诚意出售，户型方正，采光通透,新阳国际小区 西大,2室1厅,52.2平米,"8,813元/平",46万,西南其他低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115474306.html
西大商圈，农院路夜市，沃尔玛，近地铁,正恒国际 西大,4室1厅,107平米,"14,486元/平",155万,南简装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114182302.html
毛坯正恒国际 大三房  看小区园林 中楼层 看树顶绿植,正恒国际 西大,3室2厅,113平米,"11,062元/平",125万,北其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114540139.html
时代天骄 2室1厅 南,时代天骄 西大,2室1厅,68.56平米,"7,293元/平",50万,南简装中楼层(共20层) ,https://nn.lianjia.com/ershoufang/105114488061.html
西大商圈楼中楼，通透才黄，江户时代非,福满花园 西大,4室1厅,200.4平米,"7,486元/平",150万,南精装高楼层(共16层) ,https://nn.lianjia.com/ershoufang/105112069494.html
荣恒江景1房，格局好房龄新楼层好视野宽阔、采光充足,荣恒江景 朝阳,1室0厅,31平米,"8,065元/平",25万,西南简装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114729960.html
业主诚心出售，看房方便，户型方正,龙光·水悦龙湾 西大,4室2厅,139.4平米,"9,326元/平",130万,南精装低楼层(共42层) ,https://nn.lianjia.com/ershoufang/105112743659.html
财院准新房 正恒华府 高拓展四房 毛坯自由装修 108万,正恒国际 西大,4室2厅,113平米,"9,558元/平",108万,东南毛坯中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114741524.html
业主诚心出售，看房方便，采光通风好，地铁口,洋浦星 西大,3室2厅,93平米,"11,291元/平",105万,南毛坯高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105114219718.html
西大商圈 地铁口物业 73平两房 诚心出售 可谈,红日学府 西大,2室2厅,73平米,"8,631元/平",63万,南简装低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105115334938.html
业主诚心出售。西大鲁班地铁上，,振业·尚府 西大,3室1厅,77平米,"11,689元/平",90万,南简装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115601405.html
此房证件齐全，户型方正，采光通风好，格局通透,台湾街·桃园居 西大,2室2厅,73.04平米,"10,953元/平",80万,南 北其他高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105112714742.html
西大 正恒国际广场  近地铁一号五号线，交通便利,正恒国际 西大,4室2厅,100.41平米,"13,844元/平",139万,南 北其他低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114478179.html
龙光水悦龙湾御江 4室1厅 南 北,龙光水悦龙湾御江 西大,4室1厅,105平米,"13,143元/平",138万,南 北简装中楼层(共24层) ,https://nn.lianjia.com/ershoufang/105114682225.html
此房证件齐全，户型方正，采光通风好，格局通透。,台湾街·桃园居 西大,3室2厅,95.82平米,"8,976元/平",86万,南其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105111813088.html
朝阳商圈精装房业主改善换房出售价格便宜,台湾街·花莲府 西大,2室1厅,51平米,"8,824元/平",45万,南精装低楼层(共26层) ,https://nn.lianjia.com/ershoufang/105114632952.html
隆源国际花园 西大商圈鲁班地铁口 综合配套齐全成熟,隆源国际花园 西大,4室2厅,171平米,"10,527元/平",180万,南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115638139.html
老城区商圈，户型方正，采光好，视野宽阔，看房方便。,福满花园 西大,2室2厅,93平米,"8,065元/平",75万,南 北其他高楼层(共16层) ,https://nn.lianjia.com/ershoufang/105117241387.html
开发商精装 产权清晰  看房方便 保养好,天健城 西大,4室2厅,123平米,"11,057元/平",136万,东精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115515428.html
西乡塘区近滨江公园 新秀5号地铁 精致小复式,龙光·水悦龙湾 西大,5室2厅,80.41平米,"10,696元/平",86万,东南精装中楼层(共17层) ,https://nn.lianjia.com/ershoufang/105111798679.html
西大地铁 欧式装修风格房子保养干净提包入住,振业·尚府 西大,4室2厅,125平米,"12,000元/平",150万,南简装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115595258.html
复式楼，装修好，采光通透，看房方便，价格可商量,龙光·水悦龙湾 西大,4室2厅,79平米,"12,152元/平",96万,南其他中楼层(共17层) ,https://nn.lianjia.com/ershoufang/105114922443.html
房子满五，装修保养好，中间楼层，视野采光充足,瀚林华府 西大,3室1厅,122平米,"10,410元/平",127万,南精装高楼层(共24层) ,https://nn.lianjia.com/ershoufang/105113442748.html
鲁班路，地铁口，红日学府精致三房,红日学府 西大,3室2厅,83平米,"9,880元/平",82万,南精装中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116175145.html
西大东门商圈 标准两居室 免装修 买下即住,西西湾 西大,2室1厅,73.45平米,"8,850元/平",65万,南简装高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105109914264.html
简单精装3 房 看房有钥匙，看房联系即可,正恒国际 西大,3室1厅,68平米,"11,471元/平",78万,南 北其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115842930.html
此房证件齐全，户型方正，采光通风好，格局通透。,台湾街·桃园居 西大,2室1厅,49.25平米,"9,544元/平",47万,南其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105112058556.html
广源鲁班壹号 2室1厅 南 北,广源鲁班壹号 西大,2室1厅,50平米,"10,000元/平",50万,南 北其他低楼层(共22层) ,https://nn.lianjia.com/ershoufang/105116298385.html
有证！财经学院门口，沿海铁路公司宿舍，电梯三房,广西沿海铁路公司宿舍 西大,3室2厅,93平米,"8,065元/平",75万,南 北其他中楼层(共6层) ,https://nn.lianjia.com/ershoufang/105116086441.html
老城区商圈，户型方正，采光好，视野宽阔，看房方便,福满花园 西大,2室1厅,41.7平米,"7,914元/平",33万,南其他中楼层(共15层) ,https://nn.lianjia.com/ershoufang/105115760601.html
带车位 朝阳商圈精装房业主改善换房出售价格便宜,台湾街宜兰湾 西大,3室2厅,94平米,"9,362元/平",88万,南精装中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105116121144.html
双地铁 西大商圈 新小区 建发物业 毛坯4房 可谈,建发鼎华北大珑廷 西大,4室2厅,115.95平米,"12,247元/平",142万,东南毛坯高楼层(共50层) ,https://nn.lianjia.com/ershoufang/105114246050.html
西大商圈综合配套齐全完善，房子通风采光保养很好，,振宁.阳光康城 西大,3室2厅,120平米,"7,084元/平",85万,南 北其他高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105116362217.html
崇左市委老干部局生活区 3室2厅 南,崇左市委老干部局生活区 西大,3室2厅,98平米,"7,449元/平",73万,南其他低楼层(共3层) ,https://nn.lianjia.com/ershoufang/105116617886.html
新阳南永和小区 2室1厅 南,新阳南永和小区 西大,2室1厅,84.02平米,"6,547元/平",55万,南其他中楼层(共6层) ,https://nn.lianjia.com/ershoufang/105116586408.html
隆源国际花园 西大商圈成熟配套 地铁1号线 中间楼层,隆源国际花园 西大,3室2厅,110平米,"8,182元/平",90万,南精装中楼层(共29层) ,https://nn.lianjia.com/ershoufang/105115093430.html
谁的江山 颠覆盛唐五千年 谁的悲欢 遗留华夏诗万篇,世贸西城 西大,3室1厅,89平米,"8,427元/平",75万,南简装中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116515354.html
龙腾路台湾街 精装3房  提前预约看房,台湾街·花莲府 西大,3室2厅,106平米,"8,491元/平",90万,东南其他高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105115659594.html
北湖第二安居小区二期 3室2厅 南,北湖第二安居小区二期 北湖北,3室2厅,120平米,"6,000元/平",72万,南其他中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105116740764.html
近5号线，滨江公园，户型方正，通风采光，产权清晰。,龙光水悦龙湾御江 西大,3室2厅,96平米,"12,292元/平",118万,南 北其他中楼层(共17层) ,https://nn.lianjia.com/ershoufang/105115569838.html
世贸西城 2室1厅 南 北,世贸西城 西大,2室1厅,82平米,"8,049元/平",66万,南 北其他高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116471756.html
鲁班路地铁口 振业尚府 精装三房 业主急售,振业·尚府 西大,3室2厅,89平米,"12,360元/平",110万,南简装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105107012973.html
老城区 火炬路楼梯三房 配套成熟,銀逹花園 西大,3室2厅,86.44平米,"6,016元/平",52万,北其他中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105113999602.html
正恒国际 沃尔玛 精装修四房 拎包入住 带车位,正恒国际 西大,4室2厅,106.5平米,"10,329元/平",110万,南其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115819136.html
老城区商圈，户型方正，采光好，视野宽阔，看房方便。,福满花园 西大,2室1厅,85平米,"7,648元/平",65万,南 北其他中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105114871718.html
天域·香格里拉 1室0厅 西北,天域·香格里拉 西大,1室0厅,37.84平米,"8,721元/平",33万,西北其他中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105116431311.html
百合苑 3室2厅 东南,百合苑 西大,3室2厅,95平米,"13,685元/平",130万,东南其他高楼层(共7层) ,https://nn.lianjia.com/ershoufang/105116612748.html
新秀公园旁 四季绿洲 毛坯两房 任意装修,四季绿洲 西大,3室2厅,67平米,"10,150元/平",68万,南毛坯中楼层(共29层) ,https://nn.lianjia.com/ershoufang/105111024816.html
丽园小区 三房 诚心售卖 学 校就在家门口,丽园小区 西大,3室2厅,122平米,"13,115元/平",160万,南精装高楼层(共10层) ,https://nn.lianjia.com/ershoufang/105115030612.html
茂泽大厦  100平68万 北大路电梯房  高层,茂泽大厦 西大,3室1厅,99.82平米,"6,813元/平",68万,北简装高楼层(共23层) ,https://nn.lianjia.com/ershoufang/105111578498.html
