标题,位置,房屋类型,面积,单价,总价,介绍,网址
小区门口就有公交站，出行方便，商场也准备交付购物,大唐盛世 龙岗,4室1厅,98平米,"8,674元/平",85万,南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113890949.html
世茂开发，洋房上下五层，大面积，采光好,世茂茂御府 龙岗,5室1厅,224平米,"14,733元/平",330万,南其他3层 板塔结合,https://nn.lianjia.com/ershoufang/105115993553.html
龙岗大唐果好房推荐配套成熟生活便利,大唐果(邕宁区) 龙岗,4室2厅,120平米,"5,834元/平",70万,南毛坯高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116410846.html
万达茂御峰国际，高楼层江景房，采光好，视野好随时看,万达茂·御峰国际 五象文旅,3室2厅,88.86平米,"8,441元/平",75万,南简装高楼层(共48层) ,https://nn.lianjia.com/ershoufang/105114994323.html
有证满二唯一，中高楼层视野开阔，可以随时过户，,龙域香醍半岛 龙岗,3室1厅,86.35平米,"6,833元/平",59万,东南毛坯低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115792905.html
万达茂御江国际 4房洋房户型 江景视野,万达茂·御江国际 五象文旅,4室2厅,140平米,"11,429元/平",160万,南 北简装中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105116681528.html
龙岗新区。盛湖悦景125平精装4房96万，看房方便,盛湖悦景 龙岗,4室2厅,125平米,"6,960元/平",87万,南精装低楼层(共27层) ,https://nn.lianjia.com/ershoufang/105116387111.html
大唐世家免物业费90平66万户型方正近地铁口,大唐世家一区 蒲庙,3室2厅,90.6平米,"6,954元/平",63万,南毛坯高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113982251.html
万达茂临江公园购物广场精装复式，价格可谈,万达茂天樾 五象文旅,1室1厅,48平米,"7,084元/平",34万,南 北其他低楼层(共43层) ,https://nn.lianjia.com/ershoufang/105117055157.html
五象总部基地旁，万达茂御峰国际，三房两厅两卫价格低,万达茂·御峰国际 五象文旅,3室2厅,113.19平米,"10,602元/平",120万,南简装48层 ,https://nn.lianjia.com/ershoufang/105115463675.html
合景天峻广场 高楼层朝南无遮挡视野 精装三房,合景·天峻广场 龙岗,3室1厅,89平米,"8,989元/平",80万,南其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116039274.html
精装3房，底楼层，价格还可以谈，看小区,君华•锦云 龙岗,3室2厅,98平米,"6,939元/平",68万,南 北简装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105117106311.html
五象万达茂商圈 丽景湾精装现房 看房方便,阳光城丽景湾 龙岗,4室1厅,127平米,"9,056元/平",115万,南 北其他低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105113620767.html
万达茂江山云邸  板楼改善小区 滨江公园近在咫尺,万达茂·江山云邸 五象文旅,4室1厅,143平米,"10,910元/平",156万,南其他高楼层(共51层) ,https://nn.lianjia.com/ershoufang/105116326233.html
五象万达茂商圈 有证 万科物业 诚意可谈,阳光城丽景湾 龙岗,3室2厅,80.3平米,"9,465元/平",76万,南 北精装高楼层(共38层) ,https://nn.lianjia.com/ershoufang/105116911884.html
房子阳台朝东面，出入方便，看房方便,万达茂·御峰国际 五象文旅,3室2厅,102平米,"8,824元/平",90万,南精装中楼层(共48层) ,https://nn.lianjia.com/ershoufang/105115851568.html
此房属于高楼层，视野开阔，采光通风好，户型方正,合景·天峻广场 龙岗,2室1厅,66平米,"10,000元/平",66万,东南精装高楼层(共39层) ,https://nn.lianjia.com/ershoufang/105115024968.html
装修保养很好3房  有证   方便看,世茂茂御府 龙岗,3室2厅,79平米,"8,228元/平",65万,南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116121677.html
五象总部基地旁，地铁口精装修大三房便宜出售，随时看,万达茂·御峰国际 五象文旅,3室2厅,89平米,"9,663元/平",86万,南精装低楼层(共46层) ,https://nn.lianjia.com/ershoufang/105115635961.html
毛坯中间楼层，阳台没遮挡，价格可谈,滨江幸福小区 蒲庙,2室2厅,60平米,"5,800元/平",34.8万,东毛坯中楼层(共25层) ,https://nn.lianjia.com/ershoufang/105116253121.html
精装修，户型方正，采 光 充 沛,合景·天峻广场 龙岗,3室2厅,86平米,"9,884元/平",85万,南精装高楼层(共21层) ,https://nn.lianjia.com/ershoufang/105116488806.html
五象联排别墅边套，地下两层，带百万精装及两个车位,世茂茂御府 龙岗,6室2厅,270平米,"17,778元/平",480万,南其他3层 板塔结合,https://nn.lianjia.com/ershoufang/105115228079.html
小区环境优美，事业开阔，人车分流，配套齐全,中铁江湾山语城 龙岗,5室2厅,156.7平米,"12,126元/平",190万,南其他中楼层(共6层) ,https://nn.lianjia.com/ershoufang/105116264663.html
总部基地旁，万达茂御江国际，自住精装修，随时看房,万达茂·御江国际 五象文旅,4室2厅,140平米,"11,286元/平",158万,西南精装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105115216238.html
万达茂精装修三房，全面江景房，家具家电齐全拎包入住,万达茂·御峰国际 五象文旅,3室2厅,89平米,"8,877元/平",79万,南精装高楼层(共48层) ,https://nn.lianjia.com/ershoufang/105115068157.html
楼盘品质没的说，和万亿央企打交道,中交象江来 龙岗,4室2厅,107平米,"10,468元/平",112万,北精装低楼层(共26层) ,https://nn.lianjia.com/ershoufang/105115673960.html
此房户型方正，两阳台通透对流，高楼层，方便看房,万达茂·御峰国际 五象文旅,3室2厅,102平米,"10,785元/平",110万,南其他中楼层(共48层) ,https://nn.lianjia.com/ershoufang/105115695274.html
五象总部基地，四号线地铁口，高楼层江景房，随时看房,万达茂·御峰国际 五象文旅,4室2厅,141平米,"12,625元/平",178万,西南毛坯高楼层(共48层) ,https://nn.lianjia.com/ershoufang/105115453915.html
通风透气，采光十足，户型方正，楼层好,大唐盛世观湖 龙岗,3室2厅,99.74平米,"7,821元/平",78万,南其他低楼层(共36层) ,https://nn.lianjia.com/ershoufang/105116757819.html
此房业主诚心出售，看房方便，刚需户型,东方城市花园 蒲庙,2室1厅,89平米,"6,180元/平",55万,南 北其他低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105116697498.html
全新装修未入住过 看房方便 业主诚心出售,万达茂·御江国际 五象文旅,4室2厅,137平米,"12,044元/平",165万,南精装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105116446912.html
通风透气，采光十足，户型方正，楼层好,大唐盛世 龙岗,2室1厅,60平米,"8,334元/平",50万,南 北其他低楼层(共26层) ,https://nn.lianjia.com/ershoufang/105116968787.html
邕宁区，世茂金科博翠江山，131平4房，精装修,世茂金科博翠江山 龙岗,4室2厅,131平米,"8,397元/平",110万,南精装低楼层(共9层) ,https://nn.lianjia.com/ershoufang/105115785434.html
户型方正楼层好采光通风好，业主诚意出售,万丰新新传说 龙岗,4室1厅,113平米,"7,346元/平",83万,南其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116530856.html
中铁江湾大四房 毛坯自行改造 单价低 看房随时方便,中铁交通天地明珠 龙岗,4室2厅,143平米,"7,693元/平",110万,南毛坯低楼层(共11层) ,https://nn.lianjia.com/ershoufang/105107557261.html
五象东，万达茂商圈，精致三房，濒临邕江公园,世茂茂御府 龙岗,3室2厅,89平米,"8,989元/平",80万,南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115000094.html
五象东精装房 楼层好，视野好，看房方便，诚意可谈,阳光城丽景湾 龙岗,4室2厅,120.74平米,"8,283元/平",100万,南 北精装中楼层(共38层) ,https://nn.lianjia.com/ershoufang/105116908870.html
邕宁区，龙域香醍半岛，精装2房40万,龙域香醍半岛 龙岗,2室1厅,65平米,"6,154元/平",40万,南其他高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105116897990.html
龙岗低总价 精装 适合刚需 业主诚心出售,大唐盛世 龙岗,3室2厅,72平米,"8,334元/平",60万,南其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105117093885.html
五象东生活便利好房中海哈罗学府业主急售,中海哈罗学府 龙岗,4室2厅,128平米,"10,000元/平",128万,南毛坯高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113948148.html
碧桂园物业，拎包入住，视野采光好,碧桂园天悦湾 蒲庙,4室2厅,134平米,"10,075元/平",135万,南其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114055666.html
万达茂商圈，标准三房，品质小区,龙光玖珑湾 龙岗,3室2厅,88.67平米,"8,120元/平",72万,南毛坯低楼层(共23层) ,https://nn.lianjia.com/ershoufang/105114864593.html
4房 满5，读书便利，居住舒适度高,碧桂园天悦湾 蒲庙,4室2厅,133平米,"9,023元/平",120万,南 北其他高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105115905664.html
五象东龙岗片区大唐世家三区毛坯房四房,大唐世家三区 蒲庙,4室2厅,110平米,"9,364元/平",103万,南其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115447182.html
万达物业十毛坯四房高楼层业主诚心出售,万达茂·御江国际 五象文旅,4室2厅,120平米,"11,334元/平",136万,北 南其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115143097.html
蒲庙滨江阳光水岸刚需房出售123,滨江阳光水岸 蒲庙,2室1厅,72平米,"7,917元/平",57万,南 北其他低楼层(共34层) ,https://nn.lianjia.com/ershoufang/105115214468.html
万达茂御峰国际，3房2厅，楼层好，看房方便,万达茂·御峰国际 五象文旅,3室2厅,121.3平米,"10,965元/平",133万,西其他高楼层(共48层) ,https://nn.lianjia.com/ershoufang/105115645851.html
业主急卖，诚心出售，装修漂亮 楼层可观~,万达茂·御峰国际 五象文旅,3室2厅,88.47平米,"12,411元/平",109.8万,东南精装低楼层(共48层) ,https://nn.lianjia.com/ershoufang/105114502213.html
万达茂别墅区大平层户型精装修拎包入住,万达茂御墅仕家 五象文旅,4室2厅,142平米,"17,606元/平",250万,东南精装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105112744305.html
五象东，茂御府精致房源，万达茂商圈，滨江公园,世茂茂御府 龙岗,4室2厅,130平米,"10,000元/平",130万,南精装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105114240087.html
万达茂商圈 邕江边滨江公园旁 114平三房两厅,万达茂·御江国际 五象文旅,3室2厅,114平米,"9,211元/平",105万,南毛坯低楼层(共24层) ,https://nn.lianjia.com/ershoufang/105105567793.html
大唐世家三区 3室1厅 南 北,大唐世家三区 蒲庙,3室1厅,83平米,"7,832元/平",65万,南 北其他低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105117114123.html
万达茂御江国际 毛坯4房三阳台 有车位 诚售,万达茂·御江国际 五象文旅,4室2厅,140平米,"11,429元/平",160万,南 北毛坯低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116881659.html
碧桂园物业，楼层好，采光好，布局方正，看江景户型,碧桂园天悦湾 蒲庙,4室2厅,130平米,"7,693元/平",100万,东南 西北精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116093959.html
五象东 毛坯现房 无欠款 诚意可谈,宝能·城市广场 龙岗,3室2厅,89.5平米,"6,704元/平",60万,南精装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115278633.html
邕宁区，龙岗南，大唐世家二区，毛坯4房，4号线站口,大唐世家二区 蒲庙,4室2厅,107平米,"7,944元/平",85万,南 北其他低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105117049815.html
万达茂旁，业主急售，精装，看房方便,万达茂·御峰国际 五象文旅,3室2厅,109平米,"11,010元/平",120万,南精装中楼层(共48层) ,https://nn.lianjia.com/ershoufang/105114375353.html
房子产权清晰，新房未入住过，户型方正,新城悦隽风华 龙岗,3室2厅,99平米,"11,617元/平",115万,西南其他中楼层(共24层) ,https://nn.lianjia.com/ershoufang/105115700945.html
五象东龙岗商务区中海哈罗三房毛坯中间楼层,中海哈罗学府 龙岗,3室2厅,97平米,"11,341元/平",110万,南其他中楼层(共27层) ,https://nn.lianjia.com/ershoufang/105115279894.html
五象新区，邕宁龙岗片区  大唐盛世 123.41平3房117万,大唐盛世 龙岗,3室2厅,123.41平米,"9,481元/平",117万,南 北精装低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105115359620.html
业主自住精装修，拎包入住，高楼层江景房，配套齐全,万达茂·御峰国际 五象文旅,3室2厅,89平米,"8,877元/平",79万,南精装高楼层(共48层) ,https://nn.lianjia.com/ershoufang/105115067966.html
民中隔壁，朝南户型，舒适三房 通风采光好 生活便利,万丰新新传说 龙岗,3室1厅,98平米,"8,470元/平",83万,南 北精装低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105115702452.html
龙岗东，哈罗理德，100平三房,中海哈罗学府 龙岗,3室2厅,100平米,"10,000元/平",100万,南 北其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105112836453.html
五象东 中铁 精装3房2卫 看江景,中铁交通天地明珠 龙岗,3室2厅,90平米,"10,000元/平",90万,南精装高楼层(共22层) ,https://nn.lianjia.com/ershoufang/105111347205.html
万达茂江景3房 全新精装配置 中间楼层 诚意出售,万达茂·御峰国际 五象文旅,3室2厅,89平米,"10,113元/平",90万,南精装低楼层(共48层) ,https://nn.lianjia.com/ershoufang/105113857911.html
全新精装户型方正，中高楼层，通风采光好，业主急售,万科金域滨江 龙岗,3室2厅,95平米,"9,474元/平",90万,南精装低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105115828914.html
大唐世家三区，4房2厅，精装修，,大唐世家三区 蒲庙,4室2厅,105平米,"6,477元/平",68万,东南精装低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116404247.html
万科大品牌，近邕江边，小区绿化环境好，户型方正,万科金域滨江 龙岗,4室2厅,121平米,"10,744元/平",130万,南其他低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105115599897.html
龙岗大唐世家品质居住楼盘四房毛坯出售,大唐世家三区 蒲庙,4室2厅,104平米,"8,558元/平",89万,南其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114886235.html
精装业主诚心出售 看合适可谈.,万科金域滨江 龙岗,4室1厅,122平米,"13,115元/平",160万,南 北其他中楼层(共25层) ,https://nn.lianjia.com/ershoufang/105116506566.html
五象东精装修拎包入住大三房生活方便,大唐世家三区 蒲庙,3室1厅,88平米,"8,523元/平",75万,南其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115366088.html
满二年，楼层好，168大平层，有产权车位,启迪亮 龙岗,4室1厅,168平米,"11,905元/平",200万,北简装中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116250133.html
大唐世家三区 3室2厅 南,大唐世家三区 蒲庙,3室2厅,90平米,"7,756元/平",69.8万,南其他高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116029811.html
五象东万达茂旁中铁国企 楼下江滨公园 小环境优美,中铁交通天地明珠 龙岗,3室2厅,89平米,"10,562元/平",94万,南 北简装高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105114992256.html
万达茂旁 全新精装未入住 业主急售 高楼层视野采光好,恒大悦龙台 龙岗,3室2厅,110.5平米,"9,955元/平",110万,南 北其他高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105116747563.html
邕宁区 东方城市花园89平精装2房 中间楼层 通风采光好,东方城市花园 蒲庙,2室1厅,89.5平米,"6,481元/平",58万,南 北其他中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115711812.html
